feature	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG1194	0.8333720698198704	meat	0.0440395596044039	0.9990259899418422	100000	False
ENOG410XSGQ	0.8030500510509673	dairy	0.0440595594044059	0.9990259899418422	100000	False
K02033	0.8305332171582921	meat	0.0441595584044159	0.9990259899418422	100000	False
K01354	0.8413942344100421	meat	0.0441695583044169	0.9990259899418422	100000	False
P_LP.2120	0.8291895636383836	meat	0.0442395576044239	0.9999377188118148	100000	False
ENOG410ZC98	0.810620989018661	dairy	0.0442395576044239	0.9990259899418422	100000	False
K13787	0.8314729185623138	meat	0.0442895571044289	0.9990259899418422	100000	False
ENOG410Y60R	0.7917306667788201	dairy	0.0442995570044299	0.9990259899418422	100000	False
ENOG410ZAEE	0.8304215604136094	meat	0.0443995560044399	0.9990259899418422	100000	False
ENOG4111H83	0.8251680055069787	meat	0.0444295557044429	0.9990259899418422	100000	False
ENOG410YKBK	0.7985836886010134	dairy	0.0446995530044699	0.9990259899418422	100000	False
ENOG410XP95	0.7919757890987447	dairy	0.0447195528044719	0.9990259899418422	100000	False
COG0560	0.8261027279505297	meat	0.0447295527044729	0.9990259899418422	100000	False
COG0406	0.8287672076764769	meat	0.0447295527044729	0.9990259899418422	100000	False
ENOG4111MCJ	0.8018204372706634	dairy	0.0447495525044749	0.9990259899418422	100000	False
ENOG41128TJ	0.8076562138706366	dairy	0.0448195518044819	0.9990259899418422	100000	False
K13525	0.8342346471269007	meat	0.0448795512044879	0.9990259899418422	100000	False
COG0248	0.8334818462238448	meat	0.0451695483045169	0.9990259899418422	100000	False
ENOG410Z46E	0.8260733011278069	meat	0.0451695483045169	0.9990259899418422	100000	False
K05350	0.8294326796495783	meat	0.0452595474045259	0.9990259899418422	100000	False
PF00712	0.8155385778211851	meat	0.0453095469045309	0.9990259899418422	100000	False
K11963	0.8247482419337553	meat	0.0455295447045529	0.9990259899418422	100000	False
PF00213	0.8256861607975433	meat	0.0456395436045639	0.9990259899418422	100000	False
K10231	0.8053128875934031	meat	0.0456495435045649	0.9990259899418422	100000	False
PF12697	0.8444910658248245	meat	0.0457295427045729	0.9990259899418422	100000	False
PF16820	0.8081017435836573	dairy	0.0458195418045819	0.9990259899418422	100000	False
ENOG4111PCV	0.8171048462156154	dairy	0.0458195418045819	0.9990259899418422	100000	False
K16937	0.812925855844709	dairy	0.0458195418045819	0.9990259899418422	100000	False
PF01645	0.8270740693559876	meat	0.0459795402045979	0.9990259899418422	100000	False
PF07610	0.7898030681998205	dairy	0.0461095389046109	0.9990259899418422	100000	False
K02424	0.8285955386150531	meat	0.0462595374046259	0.9990259899418422	100000	False
COG1368	0.8355501090941614	meat	0.0463995360046399	0.9990259899418422	100000	False
P_AQ.1134	0.8449874859798038	meat	0.0464095359046409	0.9999377188118148	100000	False
N_LP.348	0.7859934138818557	dairy	0.0465095349046509	0.9999377188118148	100000	False
K00851	0.8160015530844377	meat	0.0465795342046579	0.9990259899418422	100000	False
ENOG4111ZQX	0.8116712767293414	dairy	0.0467395326046739	0.9990259899418422	100000	False
PF14125	0.802447060687866	dairy	0.0467495325046749	0.9990259899418422	100000	False
ENOG410YEGB	0.8060247266669895	dairy	0.0467595324046759	0.9990259899418422	100000	False
K03424	0.8320492822430142	meat	0.0468095319046809	0.9990259899418422	100000	False
P_LP.1537	0.8341472809383725	meat	0.0470095299047009	0.9999377188118148	100000	False
COG0015	0.8092167061741177	meat	0.0470395296047039	0.9990259899418422	100000	False
ENOG410XWY9	0.8308233299442339	meat	0.0470895291047089	0.9990259899418422	100000	False
ENOG411211N	0.8392958885894297	meat	0.0471695283047169	0.9990259899418422	100000	False
K07458	0.8196811513434622	meat	0.0471795282047179	0.9990259899418422	100000	False
N_LP.639	0.8144647316063289	dairy	0.0472095279047209	0.9999377188118148	100000	False
COG1949	0.8286242695757561	meat	0.0472295277047229	0.9990259899418422	100000	False
ENOG410YQK2	0.8030929569874039	dairy	0.0473295267047329	0.9990259899418422	100000	False
K18139	0.8034771009617361	dairy	0.0474095259047409	0.9990259899418422	100000	False
ENOG410XQNY	0.8259296758618943	meat	0.0474495255047449	0.9990259899418422	100000	False
ENOG410XQ8P	0.7955905201429441	dairy	0.0475595244047559	0.9990259899418422	100000	False
ENOG410ZVE2	0.8322915662324812	meat	0.0475995240047599	0.9990259899418422	100000	False
PF03143	0.8203742448463224	meat	0.0476795232047679	0.9990259899418422	100000	False
ENOG41103XH	0.7826878190320526	dairy	0.0477095229047709	0.9990259899418422	100000	False
ENOG410ZSEH	0.8099046647327235	dairy	0.0478095219047809	0.9990259899418422	100000	False
COG0617	0.8245982218915701	meat	0.0478895211047889	0.9990259899418422	100000	False
P_AQ.1009	0.7831530851521084	dairy	0.0479495205047949	0.9999377188118148	100000	False
PF03496	0.7910212290538476	dairy	0.0480095199048009	0.9990259899418422	100000	False
PF16464	0.8026288271384572	dairy	0.0480095199048009	0.9990259899418422	100000	False
ENOG410ZWBR	0.7949669204146841	dairy	0.0482395176048239	0.9990259899418422	100000	False
PF00166	0.8294060775396357	meat	0.0482495175048249	0.9990259899418422	100000	False
ENOG410XS0I	0.823414192889629	meat	0.0482695173048269	0.9990259899418422	100000	False
K00651	0.8206965977129442	meat	0.0484195158048419	0.9990259899418422	100000	False
PF01717	0.8167755024815025	meat	0.0486795132048679	0.9990259899418422	100000	False
P_LP.740	0.8527811673195397	meat	0.0487095129048709	0.9999377188118148	100000	False
ENOG410ZYUF	0.8388278254474295	meat	0.0488395116048839	0.9990259899418422	100000	False
K01960	0.7821611949754416	dairy	0.0488895111048889	0.9990259899418422	100000	False
P_LP.1017	0.8073024116592133	meat	0.0489395106048939	0.9999377188118148	100000	False
PF17139	0.8042421280156231	dairy	0.0489995100048999	0.9990259899418422	100000	False
P_AQ.167	0.7727661558058062	dairy	0.0490595094049059	0.9999377188118148	100000	False
N_LP.1997	0.8043867254453456	meat	0.0490895091049089	0.9999377188118148	100000	False
PF00117	0.8258832083085111	meat	0.0493095069049309	0.9990259899418422	100000	False
PF01255	0.8204411905670242	meat	0.0495595044049559	0.9990259899418422	100000	False
PF01098	0.8058935040006137	meat	0.0496295037049629	0.9990259899418422	100000	False
ENOG41125X6	0.7845891220722792	dairy	0.0497095029049709	0.9990259899418422	100000	False
K00528	0.8113218468828532	meat	0.0497295027049729	0.9990259899418422	100000	False
COG0035	0.8154717441240745	meat	0.0499495005049949	0.9990259899418422	100000	False
PF12029	0.8242795581951844	meat	0.0499795002049979	0.9990259899418422	100000	False
