	hit_fraction_z	mean_z	median_z	max_z	mean_prob	median_prob	mean_confidence	median_confidence	hit_fraction_prob	direction
ENOG410XNNX	0.0	0.2395713609500692	0.5554422819406899	1.943402809666236	0.5776607440652078	0.6985307853267441	0.5776607440652078	0.6985307853267441	0.5714285714285714	meat
ENOG410XNP4	0.0	0.0928046088706996	0.2289023550878582	1.2509968481556737	0.4820952427414348	0.3912481530655273	0.5179047572585652	0.6087518469344727	0.5714285714285714	dairy
ENOG410XNP9	0.0	0.3650221844989253	0.4202841534546766	1.932606715642867	0.6154037875437481	0.7538709286197073	0.6154037875437481	0.7538709286197073	0.7142857142857143	meat
ENOG410XNPF	0.14285714285714285	0.8307730459920429	0.559143558502491	2.078209279972567	0.7630820995556482	0.6884967121377884	0.7630820995556482	0.6884967121377884	1.0	meat
ENOG410XNPK	0.0	0.23885359509712936	0.6765022577080732	1.2749524252968565	0.481675815683738	0.5706193774842853	0.518324184316262	0.5706193774842853	0.5714285714285714	dairy
ENOG410XNPQ	0.0	0.793108276374772	0.788769887122858	1.6896153328845895	0.3499556403821374	0.28607218017262714	0.6500443596178627	0.7139278198273729	0.8571428571428571	dairy
ENOG410XNPT	0.0	0.708094865439474	0.879623599964802	1.5117962285835214	0.35658863828605053	0.37510730779448653	0.6434113617139494	0.6248926922055135	0.7142857142857143	dairy
ENOG410XNPU	0.0	1.2206435336865353	1.3358412552080554	1.60188652616105	0.22015185430487702	0.11913352065544372	0.779848145695123	0.8808664793445563	0.7142857142857143	dairy
ENOG410XNPZ	0.14285714285714285	0.7825748726023877	1.3704567731135642	2.081401446924091	0.7972331608093243	0.8027392547743208	0.7972331608093243	0.8027392547743208	0.8571428571428571	meat
ENOG410XNQ2	0.0	0.8681813737626056	0.9602071965062331	1.424988016786397	0.3164138794656203	0.23935622184847802	0.6835861205343797	0.760643778151522	0.8571428571428571	dairy
ENOG410XNQ6	0.0	0.2935324697521883	0.008463450193164645	1.8603426715807319	0.6082705784813032	0.6538126408273853	0.6082705784813032	0.6538126408273853	0.5714285714285714	meat
ENOG410XNQA	0.0	0.38684257920121257	0.782089175321076	1.665581963352312	0.6290477504430506	0.754714433573839	0.6290477504430506	0.754714433573839	0.7142857142857143	meat
ENOG410XNQB	0.0	0.14023992364218438	0.4260878791249984	1.1380931272789427	0.5915131185209459	0.5904625349718555	0.5915131185209459	0.5904625349718555	0.7142857142857143	meat
ENOG410XNQF	0.0	0.09541705059140629	0.20330266701930655	1.2107428584406954	0.5398196795691738	0.361182222337937	0.5398196795691738	0.6388177776620629	0.5714285714285714	meat
ENOG410XNQI	0.0	0.5728172661332321	0.8886575186209167	1.7238702515520752	0.36201134808326835	0.13143684522577587	0.6379886519167317	0.8685631547742241	0.5714285714285714	dairy
ENOG410XNQK	0.14285714285714285	0.6321602827233118	0.7342907979332777	2.9229938489126366	0.37803528603233955	0.24116161873113176	0.6219647139676605	0.7588383812688683	0.7142857142857143	dairy
ENOG410XNQT	0.0	0.171532896485422	0.14474416984760483	0.8035338732531278	0.562647836484608	0.5160980356712422	0.562647836484608	0.5160980356712422	0.5714285714285714	meat
ENOG410XNR2	0.0	0.512152867815743	0.18840299502849026	1.6220018808584569	0.3847420527762159	0.30716854993753706	0.615257947223784	0.6928314500624629	0.7142857142857143	dairy
ENOG410XNR3	0.0	0.29941753197365967	0.43657357700497057	1.3032034613590713	0.6046355955902181	0.7049708370862463	0.6046355955902181	0.7049708370862463	0.7142857142857143	meat
ENOG410XNR6	0.14285714285714285	0.4606037490320317	0.8340402208093264	2.1927076227000915	0.3946476506670808	0.3099566415683175	0.6053523493329191	0.6900433584316825	0.5714285714285714	dairy
ENOG410XNRI	0.0	0.19417272209980244	0.4342264331705696	1.4760071127795515	0.5041475365904072	0.5132636449253996	0.5041475365904072	0.5132636449253996	0.5714285714285714	dairy
ENOG410XNRQ	0.0	0.20208308241817047	0.3432253348781756	1.3231225996584906	0.5814209952113266	0.6468329965614558	0.5814209952113266	0.6468329965614558	0.7142857142857143	meat
ENOG410XNRW	0.14285714285714285	0.17228947621863133	0.848487034946064	2.542238201813467	0.5719632072282211	0.7268357843329117	0.5719632072282211	0.7268357843329117	0.7142857142857143	meat
ENOG410XNS5	0.0	0.5193186024598597	0.576894988786178	1.4420787774812436	0.40979805558889304	0.41504009322896823	0.590201944411107	0.5849599067710318	0.7142857142857143	dairy
ENOG410XNSE	0.14285714285714285	0.2288785528803603	0.3174875238668217	3.073431616041841	0.5353945581229694	0.5875227529415122	0.5353945581229694	0.5875227529415122	0.5714285714285714	dairy
ENOG410XNSI	0.14285714285714285	0.8353472339901279	0.6084403635015782	3.0934901669388735	0.3388302398236576	0.3454283295080893	0.6611697601763424	0.6545716704919107	0.8571428571428571	dairy
ENOG410XNSZ	0.14285714285714285	0.37726921729183366	0.39313834520073837	2.306658564638684	0.4510024001663213	0.471915292540368	0.5489975998336787	0.528084707459632	0.7142857142857143	dairy
ENOG410XNT3	0.0	0.7318447411867187	0.9365980491798008	1.8522711182197762	0.36789206494893145	0.23027869783311528	0.6321079350510685	0.7697213021668847	0.7142857142857143	dairy
ENOG410XNTB	0.0	0.3388513517542688	0.12371251059987821	1.639713085868767	0.5887337869950303	0.5820442268385706	0.5887337869950303	0.5820442268385706	0.5714285714285714	meat
ENOG410XNTH	0.0	0.9915532520091485	1.2663442087378765	1.8792492751272531	0.7855921137238523	0.8125582818301044	0.7855921137238523	0.8125582818301044	0.8571428571428571	meat
ENOG410XNTK	0.0	0.06957807005166475	0.21728561480549144	1.5796377237101928	0.4815965100675722	0.36611537798497884	0.5184034899324278	0.6338846220150212	0.5714285714285714	dairy
ENOG410XNTV	0.0	0.4161079682445475	0.4693632498945685	1.447205514038282	0.3943153440502641	0.20813248884948418	0.605684655949736	0.7918675111505158	0.7142857142857143	dairy
ENOG410XNTZ	0.0	0.1418064823380855	0.01780212467680599	1.006692217584435	0.5005186923012211	0.49615770933332287	0.5005186923012211	0.5038422906666771	0.5714285714285714	dairy
ENOG410XNUC	0.0	0.3776600225137345	0.7356162106757451	1.1609342228878272	0.453001707810806	0.3310154857143396	0.546998292189194	0.6689845142856604	0.5714285714285714	dairy
ENOG410XNUH	0.14285714285714285	1.2356100751935735	1.2117093275018131	2.64119896329934	0.22825834772008832	0.19750355285295348	0.7717416522799116	0.8024964471470465	1.0	dairy
ENOG410XNUJ	0.0	0.42748719329848456	0.5227576739935798	1.3200070587788566	0.6408675198253265	0.6122656032786198	0.6408675198253265	0.6122656032786198	0.7142857142857143	meat
ENOG410XNUN	0.0	0.24100841596902642	0.5232186059285393	1.8791430646936336	0.4671775912215369	0.38857867920315786	0.5328224087784631	0.6114213207968422	0.5714285714285714	dairy
ENOG410XNV1	0.0	0.22304887293398176	0.44652087171560645	1.424644484532877	0.47775594771676716	0.5797120084239342	0.5222440522832328	0.5797120084239342	0.5714285714285714	dairy
ENOG410XNVA	0.0	0.04344937710149995	0.028795003035021492	1.8365951187514817	0.5590232399063868	0.5447347972644806	0.5590232399063868	0.5447347972644806	0.7142857142857143	dairy
ENOG410XNVB	0.0	0.6387208926409802	0.5725185097257602	1.7917454247934328	0.6993442765735723	0.714508417134586	0.6993442765735723	0.714508417134586	1.0	meat
ENOG410XNVC	0.0	0.07937570142797054	0.28710359660901086	1.7140921845502697	0.5408613436319036	0.6666452696839487	0.5408613436319036	0.6666452696839487	0.5714285714285714	meat
ENOG410XNVE	0.0	0.44820889854843154	0.4830367002475824	1.311069746282894	0.6508161558735054	0.6326342193557816	0.6508161558735054	0.6326342193557816	0.7142857142857143	meat
ENOG410XNVK	0.14285714285714285	1.1041347714957397	1.3316217846874856	2.33926004196039	0.2386678911135085	0.13814728147917135	0.7613321088864915	0.8618527185208287	0.8571428571428571	dairy
ENOG410XNVM	0.0	0.4341453845089037	0.5442644136345848	1.8150422201966212	0.6436747979464738	0.7087293486029327	0.6436747979464738	0.7087293486029327	0.7142857142857143	meat
ENOG410XNVN	0.0	0.536539916562515	0.40512134626344704	1.6063143332968497	0.42287585239162395	0.45326382312402635	0.577124147608376	0.5467361768759736	0.5714285714285714	dairy
ENOG410XNVP	0.0	0.7368213224078639	0.8834636056404354	1.841158589876043	0.323435730008322	0.1131554497918695	0.6765642699916781	0.8868445502081305	0.5714285714285714	dairy
ENOG410XNVS	0.0	0.9833216621875962	1.227449885745307	1.7239153241471135	0.2546208776887685	0.1534010194502932	0.7453791223112315	0.8465989805497068	0.7142857142857143	dairy
ENOG410XNVW	0.14285714285714285	0.9090332258081514	0.8804057106202553	2.6474701032064614	0.32372389926134487	0.19593115002488617	0.6762761007386551	0.8040688499751139	0.7142857142857143	dairy
ENOG410XNW1	0.0	0.24969196593811688	0.6035318508601661	1.458323083880155	0.4286834688365563	0.3673995124725141	0.5713165311634437	0.6326004875274859	0.5714285714285714	dairy
ENOG410XNW5	0.0	0.7364773584141802	0.669823291835968	1.6165181571809952	0.3339652624762047	0.17173666485639133	0.6660347375237953	0.8282633351436086	0.7142857142857143	dairy
ENOG410XNW6	0.2857142857142857	1.2137675854358274	1.0530028766343433	3.3406735039959226	0.27985046157080784	0.23436294274096092	0.7201495384291922	0.7656370572590391	0.8571428571428571	dairy
ENOG410XNWD	0.14285714285714285	0.9088109412129644	0.82092946126496	3.137698387223462	0.28796982176681457	0.17361340849845944	0.7120301782331855	0.8263865915015406	0.7142857142857143	dairy
ENOG410XNWE	0.0	0.41548097782409055	0.8157338050107694	1.253755369617669	0.4123051387799186	0.22362423024090924	0.5876948612200814	0.7763757697590907	0.5714285714285714	dairy
ENOG410XNWS	0.0	0.49976544701126724	1.0500026024563873	1.552048280266134	0.3637774431460375	0.13038859797958538	0.6362225568539626	0.8696114020204146	0.7142857142857143	dairy
ENOG410XNWU	0.0	0.06339579925756357	0.05890895088227654	0.739867869807111	0.5313638083384505	0.5281438688375103	0.5313638083384505	0.5281438688375103	0.5714285714285714	dairy
ENOG410XNWW	0.0	0.6064386637973057	0.4176241499388579	1.6805138015030328	0.3684709684409347	0.30572668066903463	0.6315290315590654	0.6942733193309654	0.7142857142857143	dairy
ENOG410XNX2	0.14285714285714285	1.0734050170644553	0.8877932215174336	3.315066246691657	0.2372657420921325	0.08794935725988079	0.7627342579078675	0.9120506427401192	0.8571428571428571	dairy
ENOG410XNX3	0.14285714285714285	0.5322762317545867	1.1467354240792769	2.0712915981745432	0.6784171943771946	0.8134893787947169	0.6784171943771946	0.8134893787947169	0.7142857142857143	meat
ENOG410XNXE	0.0	0.47690088748145215	0.9021191768493974	1.7757861566098636	0.39494038226234285	0.1606515801575754	0.6050596177376572	0.8393484198424246	0.5714285714285714	dairy
ENOG410XNXF	0.14285714285714285	0.6052853531719424	0.6178509629302451	2.5710018134065886	0.4282731783865373	0.3326468806745752	0.5717268216134628	0.6673531193254247	0.7142857142857143	dairy
ENOG410XNXG	0.0	0.004527931281340388	0.09157105660745418	0.973960189517812	0.5191959083431804	0.5259614492370395	0.5191959083431804	0.5259614492370395	0.5714285714285714	meat
ENOG410XNXZ	0.0	0.11609982233453622	0.07242092147882814	1.2901491403625271	0.4838456955142	0.36374590752691205	0.5161543044858	0.636254092473088	0.5714285714285714	dairy
ENOG410XNYD	0.14285714285714285	0.902119986435678	0.7058575977031899	2.1725035048519508	0.7685207603511027	0.9093661547715772	0.7685207603511027	0.9093661547715772	0.7142857142857143	meat
ENOG410XNYE	0.0	0.7298227294260677	1.1597369800026713	1.5091725294903777	0.30488712480668106	0.11070481811430449	0.6951128751933189	0.8892951818856956	0.7142857142857143	dairy
ENOG410XNYS	0.0	0.3289944070875835	0.8727713166344315	1.6426438697068	0.4370487343144859	0.6409126736877039	0.5629512656855141	0.6409126736877039	0.5714285714285714	dairy
ENOG410XNYU	0.0	0.41948904340801313	0.25400156021240616	1.652356116741126	0.6173472918170078	0.6204987784599275	0.6173472918170078	0.6204987784599275	0.7142857142857143	meat
ENOG410XNYY	0.0	0.2987632336775891	0.4977090545522982	1.4726889668199052	0.6276884301433479	0.6015056222066657	0.6276884301433479	0.6015056222066657	0.7142857142857143	meat
ENOG410XNZB	0.0	0.7286892454465225	0.9132156907706228	1.7981701605050593	0.33246897939675824	0.0873642480286567	0.6675310206032418	0.9126357519713433	0.5714285714285714	dairy
ENOG410XNZD	0.14285714285714285	1.4451150301056592	1.1975618264554855	2.7885033043672363	0.16699052604657036	0.16056899774619626	0.8330094739534296	0.8394310022538037	0.8571428571428571	dairy
ENOG410XNZF	0.0	1.2225793923100332	1.4180937319021438	1.7557717794442478	0.8555232969885872	0.8498483816839651	0.8555232969885872	0.8498483816839651	1.0	meat
ENOG410XNZG	0.0	0.2494052210978132	0.381141840179178	0.7350230143786028	0.5892103760272649	0.5701821497244028	0.5892103760272649	0.5701821497244028	0.5714285714285714	meat
ENOG410XNZJ	0.0	0.6854475861944849	0.5336556811385403	1.4426141017386904	0.7184078098807333	0.6881586076730889	0.7184078098807333	0.6881586076730889	0.7142857142857143	meat
ENOG410XNZQ	0.0	0.23359929521251863	0.07701489784527513	1.2264535045196312	0.4911570995274409	0.390135318383189	0.5088429004725591	0.609864681616811	0.5714285714285714	dairy
ENOG410XNZR	0.0	0.45880854985929076	0.8030523752609079	1.3084603352943873	0.42585242994708805	0.5316695926457954	0.574147570052912	0.5316695926457954	0.5714285714285714	dairy
ENOG410XNZT	0.0	0.3038878857843571	0.43751718454301264	0.8643237364854869	0.609421112005732	0.6719548204630894	0.609421112005732	0.6719548204630894	0.5714285714285714	meat
ENOG410XNZW	0.0	0.021305419115202954	0.09065648446517711	1.6356914279913468	0.5146838018826919	0.5722878070383332	0.5146838018826919	0.5722878070383332	0.5714285714285714	dairy
ENOG410XNZX	0.0	0.9854133642471089	1.0129716774160777	1.770124818999101	0.27956024820257747	0.07700570671125045	0.7204397517974226	0.9229942932887496	0.7142857142857143	dairy
ENOG410XP02	0.0	0.2636404237304766	0.24781519007256483	1.6579793076414326	0.4724990123436649	0.5183113745759637	0.527500987656335	0.5183113745759637	0.5714285714285714	dairy
ENOG410XP0R	0.0	0.051399611841434475	0.19580081071542974	0.6908703012117181	0.5476818150880945	0.5889788110980899	0.5476818150880945	0.5889788110980899	0.7142857142857143	meat
ENOG410XP1B	0.14285714285714285	1.1471733872417764	1.1623633702644036	3.3447750883193517	0.22112056607103844	0.09904732661078529	0.7788794339289615	0.9009526733892147	0.7142857142857143	dairy
ENOG410XP1K	0.14285714285714285	1.1583019084516646	1.0511842967601719	2.48490623683933	0.2530585053641491	0.2481800484285837	0.7469414946358509	0.7518199515714163	0.8571428571428571	dairy
ENOG410XP27	0.0	0.6616393741496523	0.9381942812682613	1.6829712842897042	0.33750893121467457	0.268624567501088	0.6624910687853254	0.731375432498912	0.7142857142857143	dairy
ENOG410XP28	0.14285714285714285	0.6033749894844768	0.9643819785300145	2.52819919428324	0.3556046246527904	0.22583670424224125	0.6443953753472096	0.7741632957577588	0.7142857142857143	dairy
ENOG410XP2B	0.0	0.053367196636496014	0.547167447614992	1.9126498415605098	0.590350583447897	0.5565229254183711	0.590350583447897	0.5565229254183711	0.5714285714285714	meat
ENOG410XP2F	0.0	0.5504230633966173	0.8147952845438455	1.2458045639406803	0.3745248127124338	0.2606478396268928	0.6254751872875661	0.7393521603731072	0.7142857142857143	dairy
ENOG410XP2G	0.0	0.7805599952710717	0.9133690080422748	1.7709927294517334	0.7547356732723022	0.8540970236772362	0.7547356732723022	0.8540970236772362	0.8571428571428571	meat
ENOG410XP2I	0.0	0.27924016140926033	0.35986952316667076	1.9743117164766975	0.652039360636416	0.7495754460157388	0.652039360636416	0.7495754460157388	0.7142857142857143	meat
ENOG410XP2N	0.0	0.07731654815259122	0.2686823108774874	1.0075886836916923	0.501178388844252	0.4662296824595197	0.501178388844252	0.5337703175404803	0.5714285714285714	dairy
ENOG410XP2U	0.14285714285714285	0.8923108611085201	0.6153844890890651	2.076543286600246	0.7642979763855049	0.8994935624512975	0.7642979763855049	0.8994935624512975	0.7142857142857143	meat
ENOG410XP2Y	0.0	0.04087428589942434	0.295267349390171	1.6045916154685214	0.48710203014002185	0.5558841780682732	0.5128979698599782	0.5558841780682732	0.5714285714285714	dairy
ENOG410XP33	0.0	0.44219327924124935	0.5585169202844807	1.2682311847266399	0.626537084133626	0.6666753828183902	0.626537084133626	0.6666753828183902	0.7142857142857143	meat
ENOG410XP36	0.0	0.5376651093342345	0.5573910825879846	1.335412308009856	0.6663156190125225	0.7492807124555876	0.6663156190125225	0.7492807124555876	0.7142857142857143	meat
ENOG410XP3B	0.0	0.09185703357757156	0.37566100802132163	1.8841149985978853	0.5355209428061519	0.6033747869655349	0.5355209428061519	0.6033747869655349	0.5714285714285714	meat
ENOG410XP3G	0.0	0.28803955046211766	0.512109639003684	1.4686092047167725	0.593806022248132	0.75913414082779	0.593806022248132	0.75913414082779	0.5714285714285714	meat
ENOG410XP3K	0.0	0.316304591313341	0.2887052537565517	1.265806981718735	0.44157857691317054	0.43774917073760095	0.5584214230868294	0.5622508292623991	0.7142857142857143	dairy
ENOG410XP3M	0.0	0.15073850655101564	0.26903736201291373	1.371383849518994	0.5874409141208891	0.716271437498813	0.5874409141208891	0.716271437498813	0.7142857142857143	meat
