,0
COG0798,0.8607595503033408
COG0799,0.3574465094086307
COG0800,0.7314516657239316
COG0801,0.5381024884740347
COG0802,0.3090696706649406
COG0803,0.6022627509795148
COG0804,0.7927477403374185
COG0805,0.7304740801423044
COG0806,0.5539051867221892
COG0807,0.6914303422455931
COG0809,0.595365512093017
COG0810,0.8996081222268898
COG0811,0.7485693326258335
COG0812,0.3298381061179057
COG0813,0.7208481663087355
COG0814,0.8924651085662445
COG0815,0.8824842036362018
COG0816,0.424003221448479
COG0817,0.5145638117834028
COG0818,0.6586977027175256
COG0819,0.7431856815685066
COG0820,0.3075738821789013
COG0821,0.3113026988188597
COG0822,0.48748517577579265
COG0823,0.9199434481539162
COG0824,0.8119828028971501
COG0825,0.5938023633594984
COG0826,0.3090999955794277
COG0827,0.6944441037300713
COG0829,0.8311538948652282
COG0830,0.8248195379836682
COG0831,0.8777100359069205
COG0832,0.9064280711504753
COG0833,0.7165892998233793
COG0834,0.6050206580296752
COG0835,0.8837847888287609
COG0836,0.7924914445504336
COG0837,0.9335243919614761
COG0838,0.8161726233933784
COG0839,0.8674662035903501
COG0840,0.9093310019726538
COG0841,0.7200754055591527
COG0842,0.7578381161630713
COG0843,0.8951699470207978
COG0845,0.7070805011837595
COG0846,0.4190933945786959
COG0847,0.7073706717525934
COG0848,0.9146398281600436
COG0849,0.7487463783873204
COG0850,0.695811345346482
COG0852,0.8308008336998687
COG0853,0.588913243471318
COG0854,0.829867873002329
COG0855,0.27502637138813857
COG0857,0.6486586784653489
COG0858,0.35982172123691325
COG0859,0.8509054523465063
COG0860,0.5483867882484313
COG0861,0.7077943264304449
COG0863,0.5620716531848508
COG0864,0.8609598900626919
COG1001,0.7150359122195202
COG1002,0.8067868102605207
COG1003,0.8316734781440723
COG1004,0.6344016201962231
COG1005,0.8366466863108256
COG1007,0.8289106130955805
COG1008,0.8176187476675097
COG1009,0.8034054212843424
COG1010,0.5759140403723493
COG1011,0.47727302893851636
COG1012,0.7373677709317732
COG1013,0.5086651520040418
COG1014,0.5153955528701235
COG1015,0.5658003205428185
COG1018,0.9340485383731124
COG1020,0.7782554302230427
COG1021,0.904784703283659
COG1022,0.5974804551576401
COG1023,0.8366646934047298
COG1024,0.7989855946959071
COG1025,0.9248403904448153
COG1026,0.5644580836002412
COG1027,0.5534704242115656
COG1028,0.6856869182905158
COG1030,0.9151063993508707
COG1032,0.6056822710422755
COG1033,0.6606381139962338
COG1034,0.5437260913820103
COG1038,0.8591158671765342
COG1039,0.9026328536799019
COG1040,0.5108377661123322
COG1042,0.8158474925460616
COG1043,0.8006780489205494
COG1044,0.7101862636719668
COG1045,0.4834726954049478
COG1047,0.7950543906248738
COG1048,0.3479835423443256
COG1049,0.9292286069824108
COG1051,0.48131891909237084
COG1052,0.5123461371743389
COG1053,0.42867439280972963
COG1054,0.9014144016676118
COG1055,0.8658537668952511
COG1057,0.3593263326119526
COG1058,0.691272203656227
COG1060,0.622279158145516
COG1061,0.6152526909612684
COG1062,0.8954332559473361
COG1063,0.540152895215681
COG1064,0.8619998655348586
COG1066,0.49261699719568364
COG1067,0.8863845541028516
COG1069,0.8837080201284772
COG1070,0.44238949970100905
COG1071,0.8069877821116359
COG1072,0.832617976194618
COG1073,0.5504138461025286
COG1074,0.481803041462095
COG1075,0.9593639743350206
COG1076,0.8390548641383302
COG1077,0.5341586510961369
COG1078,0.7265871620412593
COG1079,0.6912517073063406
COG1080,0.5384990889337599
COG1082,0.5855712213196868
COG1083,0.8184659934046734
COG1085,0.5982431938804674
COG1086,0.6737249481961274
COG1087,0.36878401327503424
COG1088,0.5637640261435517
COG1089,0.7510983910799397
COG1090,0.8942438326886297
COG1091,0.45381960107712704
COG1092,0.6603645073072976
COG1098,0.8161429060670381
COG1099,0.9394454267159543
COG1101,0.5858213611181797
COG1104,0.4284568631238396
COG1105,0.6025201501331671
COG1106,0.6958322108790109
COG1108,0.6637351349263374
COG1109,0.42223729959323697
COG1112,0.6118891229147897
COG1113,0.6318272686517178
COG1114,0.6195246189852099
COG1115,0.5328568285896614
COG1116,0.5786075849447885
COG1117,0.41101092196066724
COG1118,0.7725320837445484
COG1119,0.4837305457178338
COG1120,0.6684337122720797
COG1121,0.4726925473515075
COG1122,0.397767961107922
COG1123,0.7543384699470241
COG1124,0.7875043420386207
COG1125,0.6745534455230409
COG1126,0.5351690010528963
COG1127,0.7450794315336338
COG1129,0.6758686756346549
COG1131,0.45001324824058164
COG1132,0.40794170263469165
COG1133,0.9013372357795995
COG1134,0.5443242573811743
COG1135,0.617135964865393
COG1136,0.3902377558194584
COG1137,0.7773382314597879
COG1138,0.8612806412332786
COG1139,0.7988466284838992
COG1140,0.8986660507223584
COG1142,0.8266992893070946
COG1143,0.744914977414227
COG1145,0.5592408568276619
COG1146,0.5174950386519469
COG1148,0.8569340206432661
COG1151,0.5370958120538167
COG1152,0.8957123312901616
COG1154,0.3975028410142442
COG1155,0.6087020163998178
COG1156,0.6440835429634616
COG1157,0.8163625395493803
COG1158,0.4232406533487216
COG1159,0.3608451877090603
COG1160,0.4150059196442404
COG1161,0.5313282986514402
COG1162,0.5201172092339965
COG1164,0.7003279066377303
COG1165,0.7885717609317734
COG1166,0.7880212075684013
COG1167,0.6753777964466516
COG1168,0.4818055731954374
COG1169,0.8065403103661006
COG1171,0.4137131732166537
COG1172,0.687405736411129
COG1173,0.6179659452291991
COG1174,0.7221762019151012
COG1175,0.5016567057384926
COG1176,0.6052174816980312
COG1177,0.6610009712687531
COG1178,0.8350005216892395
COG1179,0.420252593576806
COG1180,0.38937878583896945
COG1181,0.2848010600992615
COG1182,0.8533398340232262
COG1183,0.6502300344764242
COG1185,0.3793362908033349
COG1186,0.2835914945284502
COG1187,0.47658155768473914
COG1188,0.49853301100377073
COG1189,0.34050344884030664
COG1190,0.3140813258740719
COG1191,0.6234923671710214
COG1192,0.3365881949901852
COG1193,0.4872874878870029
COG1194,0.42841228556946054
COG1195,0.37874358088760723
COG1196,0.4817826350597366
COG1197,0.6045260034889011
COG1198,0.23774285568884393
COG1199,0.6405677149352921
COG1200,0.3524310110384061
COG1201,0.6825439807304478
COG1203,0.747991638569639
COG1204,0.9610533241137658
COG1205,0.9209558499080591
COG1206,0.7516274746466253
COG1207,0.4810495994303917
COG1208,0.7289755776392964
COG1209,0.5613415675385272
COG1210,0.6998033086808919
