	hit_fraction_z	mean_z	median_z	max_z	mean_prob	median_prob	mean_confidence	median_confidence	hit_fraction_prob	direction
N_LP.1892	0.0	0.1915864543274763	0.1558008341722191	1.7821120632785385	0.5321083509599569	0.49731018249510534	0.5321083509599569	0.5026898175048946	0.5714285714285714	endpoint
N_LP.1893	0.0	0.36077526500213836	0.36941372014189194	1.3675950658341043	0.3653575387866409	0.45635390036767576	0.6346424612133591	0.5436460996323242	0.7142857142857143	baseline
N_LP.1894	0.0	0.634851426392161	0.7781792162384031	1.7442547987314325	0.3086209426652848	0.29250751817409604	0.6913790573347152	0.707492481825904	0.7142857142857143	baseline
N_LP.1895	0.0	0.4734855689120776	0.8979805827735503	1.165644485084517	0.32643880616987414	0.24813373825889407	0.6735611938301258	0.7518662617411059	0.7142857142857143	baseline
N_LP.1896	0.0	0.6858666786631018	0.8453431480802068	1.0801953704613294	0.26588432977509135	0.2762669943140146	0.7341156702249086	0.7237330056859854	0.8571428571428571	baseline
N_LP.1897	0.14285714285714285	1.0618003848369362	1.1930595277502247	2.4320388079081696	0.7679416848374822	0.8041598368164364	0.7679416848374822	0.8041598368164364	0.8571428571428571	endpoint
N_LP.1898	0.14285714285714285	0.9825245606035077	0.9292323612068544	2.340803642697829	0.20499060355231724	0.13851596608517291	0.7950093964476828	0.8614840339148271	1.0	baseline
N_LP.1899	0.0	0.2121368541950111	0.9187340320014054	1.3994173239701289	0.5282884951059119	0.6401876314182028	0.5282884951059119	0.6401876314182028	0.5714285714285714	endpoint
N_LP.19	0.0	0.492052379370078	0.6448166786163262	1.8082399819943618	0.5992078772133739	0.6801663864170425	0.5992078772133739	0.6801663864170425	0.7142857142857143	endpoint
N_LP.190	0.0	0.14973092540841745	0.12358622505731118	1.6450530064576308	0.42578438282337977	0.4920351187858158	0.5742156171766202	0.5079648812141841	0.5714285714285714	baseline
N_LP.1900	0.0	0.30696083224480014	0.6604018875637541	1.3522864865384152	0.3976490071200563	0.34443988952002486	0.6023509928799438	0.6555601104799751	0.7142857142857143	baseline
N_LP.1901	0.0	0.43379295860331013	0.8706399356841319	1.1852694395088523	0.3323352898549829	0.2931048675127408	0.667664710145017	0.7068951324872592	0.5714285714285714	baseline
N_LP.1902	0.0	0.5550872871669815	1.0598008837059898	1.6981320412285599	0.3377164042273315	0.16658460205210066	0.6622835957726685	0.8334153979478993	0.7142857142857143	baseline
N_LP.1903	0.0	0.25076863189955667	0.7320095602361338	1.2447495573324654	0.4081739550739324	0.3143009028405331	0.5918260449260676	0.685699097159467	0.5714285714285714	baseline
N_LP.1904	0.0	0.10379781039620975	0.17402820839246874	1.4257343736071026	0.5178473950217887	0.5148916591066837	0.5178473950217887	0.5148916591066837	0.5714285714285714	endpoint
N_LP.1905	0.0	0.4481999900500012	0.5906436305176476	1.3425398330355836	0.32820140115393664	0.32245594721217824	0.6717985988460633	0.6775440527878218	0.8571428571428571	baseline
N_LP.1906	0.0	0.6777411656163309	0.9543866304003831	1.7841052610528938	0.7087200134949508	0.73970423361608	0.7087200134949508	0.73970423361608	0.7142857142857143	endpoint
N_LP.1907	0.0	0.189841242488119	0.20337137239655825	1.2693246918427983	0.40768653086366197	0.36534168666421896	0.5923134691363381	0.634658313335781	0.7142857142857143	baseline
N_LP.1908	0.0	0.07163466445132438	0.0825764467622491	1.066020652079266	0.48405587542521583	0.4274680285442463	0.5159441245747842	0.5725319714557537	0.7142857142857143	endpoint
N_LP.1909	0.0	0.18639906485963537	0.24100177573854534	1.3837119528732134	0.5342643923888316	0.38061575931035246	0.5342643923888316	0.6193842406896475	0.7142857142857143	endpoint
N_LP.191	0.0	0.7152002624591833	1.0932120100994838	1.3876043887640142	0.2661295626895429	0.10723005868371233	0.7338704373104571	0.8927699413162877	0.7142857142857143	baseline
N_LP.1910	0.0	0.974532868766235	1.2459074822104401	1.9978480966603842	0.7270170602622338	0.7316853263367219	0.7270170602622338	0.7316853263367219	0.7142857142857143	endpoint
N_LP.1911	0.0	0.31911707732872835	0.4077247881193204	1.580814459266503	0.5298806898334666	0.5446506004162978	0.5298806898334666	0.5446506004162978	0.5714285714285714	endpoint
N_LP.1912	0.0	1.1660701722282265	1.2432483108592725	1.7698190499254454	0.8099322785118828	0.8491907907179975	0.8099322785118828	0.8491907907179975	1.0	endpoint
N_LP.1913	0.0	0.5940579921814014	0.8556772926139927	1.4296239291862414	0.6503327723129101	0.7130469550596308	0.6503327723129101	0.7130469550596308	0.7142857142857143	endpoint
N_LP.1914	0.0	0.01657301763331758	0.3986724264044482	1.4890433824616895	0.507803101058984	0.730532981713874	0.507803101058984	0.730532981713874	0.5714285714285714	baseline
N_LP.1915	0.0	0.22946876127012433	0.9651643570972647	1.327694361895682	0.522752681557004	0.5968611290024932	0.522752681557004	0.5968611290024932	0.5714285714285714	endpoint
N_LP.1916	0.0	0.7359822236503427	1.1527688818717774	1.3003290284581135	0.24689430289893988	0.21398877647428413	0.7531056971010601	0.7860112235257158	0.8571428571428571	baseline
N_LP.1917	0.0	0.5440702497467018	0.4618989881234413	1.6943471892651036	0.6389766114830637	0.7527888709094934	0.6389766114830637	0.7527888709094934	0.7142857142857143	endpoint
N_LP.1918	0.0	0.07099948519682016	0.07805557127375697	1.3292358367090609	0.5229740908980797	0.46051300451187693	0.5229740908980797	0.5394869954881231	0.5714285714285714	endpoint
N_LP.1919	0.0	0.5337668289955245	0.6371287451295675	1.8046876841953534	0.6177559770170762	0.5680084527193406	0.6177559770170762	0.5680084527193406	0.7142857142857143	endpoint
