	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0178	0.402873506243358	meat	0.4139758602413976	0.7295760978527447	100000	False
COG0179	0.7471966992526908	meat	0.1052689473105269	0.4579639009534317	100000	False
COG0180	0.4735272518112139	meat	0.33909660903390965	0.6762478095860652	100000	False
COG0181	0.3303536092758724	meat	0.4021859781402186	0.7207947985755834	100000	False
COG0182	0.3672194188910148	meat	0.34740652593474064	0.6801580869248779	100000	False
COG0183	0.5203238005116535	dairy	0.17330826691733084	0.5362175680147098	100000	False
COG0184	0.9890784408861032	meat	0.04489955100448995	0.35670431541953235	100000	False
COG0185	1.4015460190923013	meat	0.002959970400295997	0.26742756325405864	100000	False
COG0186	0.723656268461258	meat	0.09195908040919591	0.4392626861508228	100000	False
COG0187	0.8742256650536478	meat	0.04025959740402596	0.34933353162647696	100000	False
COG0188	0.504135436172591	meat	0.2913870861291387	0.6386817961700707	100000	False
COG0189	0.2005648130244148	dairy	0.6599134008659914	0.8625819167332078	100000	False
COG0190	0.4432500742854867	meat	0.2911770882291177	0.6386324161481537	100000	False
COG0191	0.2574295506427143	dairy	0.5258247417525824	0.7924342042963717	100000	False
COG0192	0.3654884950336934	dairy	0.36072639273607265	0.6889138889752486	100000	False
COG0193	0.0892894369270304	dairy	0.8566814331856681	0.945496977350579	100000	False
COG0194	0.5637704651200278	dairy	0.17400825991740082	0.5366913323266332	100000	False
COG0195	0.1363347232625111	dairy	0.7336526634733652	0.8977565148563729	100000	False
COG0196	0.7790150621501412	meat	0.11553884461155388	0.47159672663997054	100000	False
COG0197	0.3172404973007635	meat	0.4746452535474645	0.7637098624290538	100000	False
COG0198	0.7836901448277016	meat	0.05747942520574794	0.38747669395343964	100000	False
COG0199	1.1568571023706509	meat	0.00944990550094499	0.2721992875765022	100000	False
COG0200	0.7375332119432161	meat	0.12591874081259188	0.48524296657485916	100000	False
COG0201	0.9880410430690064	meat	0.03302966970330297	0.32993037999649155	100000	False
COG0202	1.2130060519778354	meat	0.011739882601173987	0.27687014853053643	100000	False
COG0203	0.4481271520609359	meat	0.3037069629303707	0.6485971699962038	100000	False
COG0204	0.8580601282335916	meat	0.04876951230487695	0.36578207973974863	100000	False
COG0205	0.132746088213804	dairy	0.7583124168758313	0.9087691125480922	100000	False
COG0206	0.033139801367482	dairy	0.9418505814941851	0.9793903056024685	100000	False
COG0207	0.3859290911580481	meat	0.4116658833411666	0.7278274094204482	100000	False
COG0208	0.9118669218356396	meat	0.07688923110768893	0.42000851378862053	100000	False
COG0209	0.2837808884296351	meat	0.5002449975500245	0.7778595073278772	100000	False
COG0210	0.7701899377424907	meat	0.10605893941060589	0.45890889491308234	100000	False
COG0211	0.6988246016850727	meat	0.11287887121128788	0.4662551264885023	100000	False
COG0212	0.7261286764765418	meat	0.15792842071579286	0.5189033159822724	100000	False
COG0213	0.476749995966682	meat	0.21631783682163178	0.5774739763949989	100000	False
COG0214	0.0785065147553178	meat	0.8500114998850011	0.9428507557852268	100000	False
COG0215	0.6475590281273351	meat	0.17013829861701382	0.5320296751135665	100000	False
COG0216	0.6461331923226827	meat	0.18565814341856582	0.5467985627676549	100000	False
COG0217	0.4827523752423061	meat	0.2806871931280687	0.6299005218116461	100000	False
COG0218	0.1271234852178146	dairy	0.7502924970750292	0.9053792352994571	100000	False
COG0219	0.8135062775200418	meat	0.07925920740792593	0.4234699121013809	100000	False
COG0220	0.8335709690791864	meat	0.07634923650763492	0.42000851378862053	100000	False
COG0221	0.9506824803048984	meat	0.04323956760432396	0.3513833754792224	100000	False
COG0222	0.9460679730271464	meat	0.04362956370436295	0.35286911613315014	100000	False
COG0223	0.2086019416506929	meat	0.6170338296617034	0.8425747857320208	100000	False
COG0224	0.0363561765919298	meat	0.9346306536934631	0.9766603634577152	100000	False
COG0225	0.7466363340657006	meat	0.05328946710532895	0.3776660239213977	100000	False
COG0226	0.7094944616475775	meat	0.11961880381196188	0.47724548449446597	100000	False
COG0227	0.8698955853791625	meat	0.04070959290407096	0.35002851889704223	100000	False
COG0228	0.7251810658055431	meat	0.1039489605103949	0.4563885487143582	100000	False
COG0229	0.4675359223093204	meat	0.3048369516304837	0.6491171142795386	100000	False
