	score	direction	p_value	q_value	n_permutations	at_permutation_floor
COG0434	0.1428571428571428	dairy	0.2073479265207348	1.0	100000	False
COG0435	0.0	meat	1.0	1.0	100000	False
COG0436	0.0	meat	1.0	1.0	100000	False
COG0437	0.0	dairy	1.0	1.0	100000	False
COG0438	0.0	meat	1.0	1.0	100000	False
COG0439	0.0	meat	1.0	1.0	100000	False
COG0440	0.0	meat	1.0	1.0	100000	False
COG0441	0.0	meat	1.0	1.0	100000	False
COG0442	0.1428571428571428	meat	0.32119678803211965	1.0	100000	False
COG0443	0.0	meat	1.0	1.0	100000	False
COG0444	0.0	meat	1.0	1.0	100000	False
COG0445	0.0	dairy	1.0	1.0	100000	False
COG0446	0.0	dairy	1.0	1.0	100000	False
COG0447	0.0	dairy	1.0	1.0	100000	False
COG0448	0.1428571428571428	meat	0.2999870001299987	1.0	100000	False
COG0449	0.0	meat	1.0	1.0	100000	False
COG0450	0.0	meat	1.0	1.0	100000	False
COG0451	0.0	dairy	1.0	1.0	100000	False
COG0452	0.0	meat	1.0	1.0	100000	False
COG0454	0.0	meat	1.0	1.0	100000	False
COG0455	0.0	dairy	1.0	1.0	100000	False
COG0456	0.0	meat	1.0	1.0	100000	False
COG0457	0.1428571428571428	meat	0.24293757062429375	1.0	100000	False
COG0458	0.0	meat	1.0	1.0	100000	False
COG0459	0.0	meat	1.0	1.0	100000	False
COG0460	0.0	meat	1.0	1.0	100000	False
COG0461	0.1428571428571428	meat	0.35267647323526763	1.0	100000	False
COG0462	0.0	meat	1.0	1.0	100000	False
COG0463	0.1428571428571428	meat	0.24911750882491174	1.0	100000	False
COG0464	0.0	meat	1.0	1.0	100000	False
COG0465	0.0	dairy	1.0	1.0	100000	False
COG0466	0.0	dairy	1.0	1.0	100000	False
COG0468	0.1428571428571428	meat	0.3138468615313847	1.0	100000	False
COG0469	0.0	dairy	1.0	1.0	100000	False
COG0470	0.0	meat	1.0	1.0	100000	False
COG0471	0.0	dairy	1.0	1.0	100000	False
COG0472	0.0	meat	1.0	1.0	100000	False
COG0473	0.0	meat	1.0	1.0	100000	False
COG0474	0.0	meat	1.0	1.0	100000	False
COG0475	0.1428571428571428	dairy	0.23267767322326777	1.0	100000	False
COG0476	0.0	meat	1.0	1.0	100000	False
COG0477	0.0	meat	1.0	1.0	100000	False
COG0479	0.0	meat	1.0	1.0	100000	False
COG0480	0.1428571428571428	meat	0.2681173188268117	1.0	100000	False
COG0481	0.1428571428571428	meat	0.3003369966300337	1.0	100000	False
COG0482	0.0	dairy	1.0	1.0	100000	False
COG0483	0.0	meat	1.0	1.0	100000	False
COG0484	0.0	meat	1.0	1.0	100000	False
COG0486	0.0	dairy	1.0	1.0	100000	False
COG0488	0.0	meat	1.0	1.0	100000	False
COG0489	0.1428571428571428	dairy	0.23535764642353577	1.0	100000	False
COG0491	0.0	meat	1.0	1.0	100000	False
COG0492	0.0	meat	1.0	1.0	100000	False
COG0493	0.0	meat	1.0	1.0	100000	False
COG0494	0.1428571428571428	meat	0.28554714452855473	1.0	100000	False
COG0495	0.0	meat	1.0	1.0	100000	False
COG0496	0.0	meat	1.0	1.0	100000	False
COG0497	0.0	meat	1.0	1.0	100000	False
COG0498	0.0	meat	1.0	1.0	100000	False
COG0499	0.0	dairy	1.0	1.0	100000	False
COG0500	0.1428571428571428	dairy	0.26837731622683775	1.0	100000	False
COG0501	0.1428571428571428	meat	0.2787372126278737	1.0	100000	False
COG0502	0.0	dairy	1.0	1.0	100000	False
COG0503	0.0	meat	1.0	1.0	100000	False
